odds-home,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-opposition-shots,home-shots-on-target,home-opposition-shots-on-target,odds-draw,odds-away,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-opposition-shots,away-shots-on-target,away-opposition-shots-on-target,result
5.5,3,3,4,15,17,119,142,68,76,3.6,1.67,6,0,4,23,21,161,111,95,64,A
1.83,3,2,5,8,19,97,114,44,70,3.5,4.5,3,3,4,10,16,138,137,74,80,A
2.3,2,3,5,13,12,121,130,65,73,3.25,3.2,2,3,5,14,15,140,134,88,77,D
6.5,3,4,3,12,11,115,140,64,75,4.2,1.5,7,2,1,26,11,151,166,96,95,A
2.0,3,2,5,8,14,108,128,62,63,3.4,3.8,2,0,8,14,27,114,162,79,97,H
2.5,1,1,8,6,19,116,148,66,90,3.25,2.88,1,3,6,12,22,107,139,59,81,D
1.83,7,0,3,24,15,155,103,88,62,3.5,4.5,5,3,2,13,9,158,108,85,59,A
1.57,7,1,2,21,15,156,151,100,95,4.0,6.0,3,5,2,16,15,98,127,47,79,H
1.44,7,0,3,25,20,171,105,103,60,4.2,8.0,2,4,4,14,13,145,130,93,78,D
3.1,2,0,8,13,26,116,161,81,97,3.25,2.38,4,1,5,13,15,127,106,69,56,A
1.22,6,0,4,23,16,151,106,81,61,6.0,15.0,1,2,7,9,19,121,150,70,90,H
1.4,7,2,1,24,11,137,155,82,89,4.5,8.5,6,3,1,17,11,122,128,71,61,D
2.1,3,2,5,15,18,117,147,65,85,3.4,3.5,3,3,4,12,18,143,140,79,80,H
1.83,3,1,6,9,21,99,114,46,71,3.5,4.5,1,4,5,14,22,103,151,55,86,H
1.67,2,4,4,13,11,119,131,68,72,3.6,5.5,1,1,8,9,22,127,142,73,86,A
4.0,4,2,4,9,13,118,114,67,57,3.6,1.91,8,1,1,23,12,156,129,97,75,A
2.75,5,3,2,13,10,154,116,80,58,3.2,2.63,9,1,0,35,9,180,107,101,65,D
2.2,3,3,4,12,12,112,143,64,78,3.25,3.4,2,5,3,13,16,94,137,42,82,D
5.0,2,5,3,13,16,88,140,41,82,3.6,1.73,6,3,1,17,10,135,144,80,82,A
2.1,1,4,5,15,24,105,150,61,87,3.4,3.5,3,3,4,12,12,103,140,60,74,H
1.17,8,2,0,31,9,165,109,92,64,7.0,17.0,4,2,4,16,16,123,144,67,81,H
3.5,5,4,1,16,11,117,135,68,65,3.4,2.1,6,0,4,23,15,152,104,84,57,A
2.25,3,3,4,13,18,137,142,74,78,3.3,3.25,4,2,4,10,15,111,130,65,70,D
1.3,9,1,0,25,8,164,116,101,68,5.0,12.0,2,0,8,12,25,117,161,84,102,H
6.0,1,1,8,9,23,121,140,67,88,4.0,1.57,7,1,2,24,13,172,90,102,51,A
1.67,4,1,5,14,15,135,100,79,57,3.6,5.5,3,1,6,11,22,100,114,50,76,A
2.4,1,1,8,9,22,125,152,70,96,3.3,3.0,2,3,5,14,13,124,123,71,70,H
3.5,2,5,3,14,12,139,137,90,81,3.4,2.1,4,4,2,11,10,154,116,80,57,H
1.53,7,1,2,27,13,170,87,104,50,4.0,6.5,4,0,6,12,14,129,100,73,58,H
2.5,2,0,8,12,23,110,173,80,109,3.3,2.88,2,4,4,11,15,88,134,41,77,A
1.33,4,4,2,11,10,151,132,78,69,5.0,10.0,3,3,4,14,19,137,149,73,85,H
1.22,6,3,1,13,10,133,131,76,72,6.0,15.0,2,1,7,11,21,130,153,74,97,H
2.4,4,2,4,17,20,111,151,64,88,3.4,2.88,5,3,2,16,14,125,142,74,73,H
2.63,3,3,4,14,15,103,136,60,75,3.25,2.75,3,4,3,14,11,145,144,95,85,H
1.67,3,3,4,10,16,112,127,66,69,3.8,5.25,1,1,8,9,24,119,133,66,88,A
3.75,3,1,6,11,22,104,105,53,69,3.5,2.0,9,1,0,26,8,172,119,106,71,H
1.83,2,3,5,14,13,128,122,76,72,3.5,4.5,2,3,5,18,25,109,147,65,84,H
2.4,6,0,4,24,14,157,106,89,59,3.3,3.0,8,2,0,33,10,163,105,98,61,H
2.38,1,3,6,15,24,102,145,62,80,3.3,3.0,3,3,4,11,15,112,127,66,68,A
1.62,3,0,7,9,14,119,103,64,61,3.75,6.0,4,2,4,19,21,113,155,70,89,D
1.62,3,3,4,12,11,143,142,91,82,3.75,6.0,2,0,8,12,23,120,179,85,115,H
1.8,5,2,3,17,17,115,145,69,82,3.6,4.5,3,3,4,13,15,112,135,63,74,D
9.0,2,1,7,10,22,117,129,66,86,4.75,1.36,7,0,3,25,12,150,101,87,56,D
2.5,2,1,7,12,22,128,158,76,103,3.25,2.88,4,1,5,13,19,105,112,55,74,A
4.2,3,3,4,12,15,95,130,50,76,3.4,1.91,5,4,1,12,6,167,114,91,55,A
1.73,8,1,1,32,10,152,104,91,57,3.75,4.5,8,1,1,25,9,158,84,95,46,H
7.5,2,3,5,11,20,126,157,63,94,4.33,1.44,6,3,1,14,10,143,122,87,71,A
1.36,8,1,1,23,10,163,124,102,76,4.75,9.0,2,3,5,12,14,142,116,81,69,H
2.1,1,3,6,15,23,115,139,75,78,3.4,3.5,2,0,8,12,22,131,172,88,110,A
2.0,2,1,7,12,22,127,152,75,101,3.5,3.75,3,3,4,18,21,109,171,63,98,D
5.0,3,2,5,11,16,103,132,54,79,3.6,1.73,7,1,2,22,10,147,96,89,52,A
1.57,3,1,6,10,13,140,92,76,54,3.75,6.5,3,4,3,12,11,110,137,59,73,H
5.0,4,2,4,14,11,141,148,91,83,3.6,1.73,7,2,1,15,9,149,119,90,66,A
1.22,8,1,1,31,10,149,109,92,62,6.0,15.0,5,0,5,14,19,99,109,51,70,H
2.0,4,3,3,14,16,113,144,67,81,3.5,3.75,4,2,4,13,16,117,126,67,73,A
2.5,2,2,6,10,21,120,168,57,102,3.3,2.88,2,3,5,11,13,138,121,79,73,A
7.0,2,2,6,10,21,127,125,69,84,4.0,1.5,5,4,1,12,5,172,119,97,57,D
2.6,8,1,1,22,9,165,127,107,76,3.4,2.7,6,1,3,22,12,145,111,85,59,D
2.5,3,0,7,13,18,125,168,83,103,3.4,2.8,3,3,4,14,18,124,133,72,77,A
1.3,5,2,3,18,12,144,113,81,59,5.0,12.0,3,2,5,8,16,135,145,86,85,D
1.25,4,5,1,10,5,175,122,98,63,5.5,13.0,1,3,6,16,21,127,128,78,71,D
1.14,7,2,1,18,9,146,119,93,68,7.5,21.0,2,3,5,10,19,128,127,70,84,H
1.91,5,0,5,14,20,90,120,45,81,3.4,4.2,2,2,6,10,18,97,126,48,76,D
2.4,3,2,5,12,13,143,131,85,79,3.25,3.0,4,1,5,11,11,141,81,78,49,D
7.0,5,1,4,14,16,124,135,72,77,4.5,1.44,8,1,1,30,10,150,106,96,58,D
1.22,8,1,1,23,9,142,90,88,48,6.0,15.0,2,2,6,13,22,120,160,72,109,D
4.5,3,4,3,20,21,114,172,71,98,3.6,1.8,7,2,1,21,9,165,134,109,79,A
2.0,2,4,4,10,12,105,139,58,73,3.4,3.8,2,2,6,12,18,120,166,56,102,D
1.53,4,5,1,10,5,189,117,103,62,4.0,6.5,4,2,4,14,16,124,126,72,72,H
1.25,7,2,1,22,9,145,88,94,48,5.5,13.0,2,2,6,12,18,120,163,57,97,H
2.2,2,0,8,10,19,115,167,75,101,3.25,3.4,2,3,5,14,21,113,166,66,115,D
1.29,4,3,3,16,12,161,113,91,60,5.0,13.0,2,3,5,9,14,99,118,46,68,A
1.13,8,1,1,22,8,153,114,99,65,8.0,26.0,1,3,6,16,21,122,144,71,78,A
2.6,2,4,4,17,22,107,179,67,102,3.25,2.75,3,3,4,9,15,140,155,91,94,D
1.67,4,1,5,12,20,83,126,41,84,3.6,5.5,2,3,5,9,21,124,130,66,82,D
5.5,2,5,3,10,10,100,136,58,72,3.6,1.67,8,1,1,21,7,173,130,109,76,D
6.5,3,3,4,12,12,147,120,89,71,4.0,1.53,7,2,1,26,9,153,105,95,55,H
2.6,4,2,4,12,16,114,140,64,76,3.25,2.75,4,2,4,11,9,141,86,76,52,A
1.83,3,3,4,11,13,108,126,55,68,3.4,4.75,2,5,3,9,9,98,128,52,66,A
2.5,2,3,5,18,21,113,161,68,84,3.25,2.88,4,2,4,13,19,90,127,42,85,A
4.0,3,4,3,9,13,136,162,89,96,3.5,1.91,7,2,1,20,8,152,89,96,49,H
2.1,1,2,7,11,19,118,165,57,97,3.4,3.5,2,4,4,17,22,113,165,66,93,A
6.0,2,3,5,13,20,101,163,58,110,4.0,1.57,4,3,3,17,14,163,117,89,66,A
1.91,6,2,2,20,9,159,101,94,52,3.4,4.2,5,4,1,12,5,179,110,95,54,H
1.33,7,2,1,20,7,176,125,109,76,5.0,10.0,3,2,5,10,16,116,150,61,84,H
2.63,2,4,4,11,22,122,129,67,75,3.25,2.75,3,3,4,11,12,137,130,84,74,A
1.5,4,2,4,9,8,143,81,77,46,4.0,7.0,2,1,7,11,18,113,157,76,96,A
5.0,3,2,5,14,19,116,129,64,74,3.6,1.73,8,1,1,23,5,167,105,104,58,H
1.53,7,2,1,18,6,174,121,110,70,3.8,7.0,4,2,4,10,9,135,86,70,47,H
2.4,3,2,5,9,13,108,121,52,64,3.25,3.0,4,2,4,9,9,132,90,68,48,D
3.0,2,2,6,16,20,115,156,68,81,3.3,2.38,3,4,3,9,14,150,161,92,97,H
1.4,5,3,2,16,10,166,113,89,63,4.5,8.5,4,2,4,13,11,134,140,85,79,H
1.4,4,4,2,10,8,180,110,98,56,4.33,9.0,5,2,3,14,17,88,135,41,90,D
1.14,7,1,2,22,8,166,97,104,53,8.0,17.0,3,1,6,12,16,117,147,80,88,H
1.25,7,2,1,17,5,180,106,109,54,5.5,13.0,2,3,5,13,19,101,160,61,111,D
2.0,3,2,5,10,15,114,153,57,91,3.4,3.8,3,3,4,16,20,113,162,66,92,A
1.73,3,2,5,14,18,120,125,68,76,3.6,5.0,1,2,7,11,18,115,156,55,90,H
4.75,2,5,3,8,8,86,130,44,65,3.5,1.8,6,2,2,16,7,156,98,98,47,H
9.0,2,4,4,12,24,124,132,68,79,4.33,1.4,6,2,2,20,8,151,110,93,60,A
6.0,2,1,7,7,19,108,157,69,91,3.75,1.62,4,4,2,10,8,175,104,93,54,H
1.53,3,3,4,8,9,126,103,63,58,4.0,6.5,3,2,5,19,20,117,161,71,80,D
2.0,3,4,3,9,14,141,168,79,100,3.4,3.8,3,2,5,13,17,119,126,66,79,H
5.5,4,3,3,16,18,111,166,63,94,4.0,1.62,5,3,2,16,10,175,109,91,59,D
2.0,1,2,7,9,16,112,149,55,86,3.4,3.8,2,4,4,11,22,118,131,65,75,H
1.91,5,3,2,14,12,82,128,36,79,3.4,4.2,3,2,5,11,14,121,148,61,88,A
1.91,4,2,4,13,11,134,146,86,80,3.4,4.2,3,4,3,11,10,86,126,46,64,H
2.5,1,4,5,11,19,93,169,52,114,3.25,2.88,2,3,5,7,12,113,119,57,61,A
2.8,5,2,3,15,10,158,98,100,48,3.4,2.5,7,1,2,24,8,170,99,104,55,A
1.91,6,2,2,18,6,147,99,93,55,3.6,4.0,6,3,1,16,6,182,106,110,56,H
4.33,2,4,4,7,10,124,109,57,59,3.5,1.85,6,2,2,18,7,148,101,91,55,H
1.33,7,1,2,25,9,166,102,102,55,5.0,10.0,5,3,2,13,11,75,134,32,77,H
4.0,3,4,3,11,11,88,120,44,59,3.25,2.0,5,4,1,15,8,176,105,95,59,D
1.22,5,3,2,15,8,171,110,103,58,6.0,15.0,2,3,5,9,22,106,141,58,81,H
5.0,1,4,5,12,20,102,167,60,110,3.8,1.7,3,4,3,9,10,177,101,98,57,A
1.8,3,3,4,10,12,119,112,61,61,3.5,4.75,1,2,7,9,15,119,141,55,83,D
2.63,3,2,5,17,18,125,155,77,77,3.3,2.7,3,2,5,14,19,124,124,68,77,A
5.0,3,1,6,9,18,115,152,71,90,3.75,1.7,4,2,4,14,11,150,100,92,49,D
1.83,4,3,3,14,16,138,170,77,101,3.5,4.5,3,2,5,11,14,120,150,58,85,D
1.91,5,1,4,15,11,128,144,80,75,3.5,4.2,4,4,2,15,16,109,165,62,89,H
1.29,4,2,4,13,10,146,104,87,51,5.5,11.0,3,2,5,16,17,132,156,77,77,H
1.3,6,1,3,17,7,158,93,99,50,5.5,10.0,4,3,3,14,16,141,165,77,100,H
2.0,3,4,3,13,18,106,162,58,91,3.5,3.75,3,2,5,9,16,121,151,72,83,H
1.91,1,3,6,10,15,109,149,54,90,3.6,4.0,1,4,5,12,20,100,173,59,113,A
2.25,4,3,3,10,12,75,129,30,72,3.25,3.3,6,1,3,17,9,121,149,75,75,A
2.1,3,3,4,11,12,126,140,64,77,3.3,3.6,3,4,3,12,12,89,131,47,65,A
3.5,1,3,6,8,24,109,144,60,83,3.4,2.1,3,4,3,8,9,122,119,57,66,D
2.5,4,5,1,13,9,179,105,94,62,3.3,2.88,8,0,2,26,8,154,102,96,52,D
2.0,4,1,5,15,18,125,124,67,76,3.4,3.8,3,3,4,12,14,133,109,72,62,H
2.0,4,3,3,11,9,183,99,103,55,3.4,3.8,5,3,2,15,9,166,107,100,55,D
2.38,2,2,6,13,22,121,166,71,83,3.3,3.0,1,2,7,10,16,108,148,58,86,H
2.0,3,2,5,9,15,118,148,69,76,3.5,3.75,1,4,5,9,21,104,136,57,77,A
3.25,3,5,2,9,9,123,109,60,60,3.3,2.25,3,6,1,13,12,177,103,91,63,H
1.91,3,3,4,13,19,133,164,72,101,3.5,4.0,3,3,4,9,13,77,122,32,70,H
1.85,7,1,2,28,11,157,114,101,59,3.6,4.33,4,4,2,11,8,181,89,104,48,H
3.5,7,1,2,17,7,107,143,65,71,3.4,2.1,4,2,4,16,11,150,100,88,50,A
1.83,4,4,2,12,9,94,135,50,67,3.5,4.5,4,4,2,14,13,123,151,65,81,A
1.44,5,4,1,14,7,160,112,94,58,4.33,7.5,5,1,4,17,16,125,116,66,71,H
5.5,3,3,4,13,15,139,114,77,65,3.6,1.67,6,1,3,15,6,153,99,93,56,A
2.5,1,4,5,12,20,99,168,55,109,3.25,2.88,3,2,5,11,13,129,141,65,81,A
1.29,2,6,2,11,13,172,106,91,66,5.5,11.0,3,2,5,9,15,114,141,65,71,H
1.17,7,1,2,15,4,163,95,99,54,7.0,17.0,3,2,5,15,22,125,169,74,84,H
1.57,5,1,4,15,17,121,121,61,69,4.0,6.0,1,4,5,12,21,98,172,55,107,D
2.63,1,2,7,12,18,127,134,69,76,3.25,2.75,4,3,3,15,18,132,160,69,97,A
2.4,4,2,4,15,12,142,144,73,85,3.25,3.0,6,1,3,16,8,93,150,58,77,H
2.75,1,4,5,9,21,107,136,59,77,3.25,2.63,2,3,5,11,15,131,114,71,63,D
2.5,4,2,4,17,12,148,101,89,54,3.4,2.75,5,4,1,18,7,162,111,91,57,H
6.5,4,4,2,13,13,128,156,65,82,4.0,1.53,7,1,2,26,11,146,112,89,57,A
2.1,2,3,5,8,14,79,118,29,62,3.4,3.5,3,4,3,12,12,94,141,51,71,H
2.38,3,2,5,14,23,110,176,62,91,3.4,3.0,2,4,4,11,13,125,109,66,57,D
2.0,3,4,3,11,10,169,94,95,52,3.5,3.75,5,2,3,22,13,157,94,94,49,A
1.13,7,1,2,17,4,168,85,103,48,8.5,21.0,3,2,5,9,16,108,150,60,78,H
3.1,1,2,7,12,17,133,122,74,67,3.25,2.38,4,4,2,10,8,105,110,52,66,D
1.83,2,3,5,8,13,80,119,31,63,3.5,4.5,4,3,3,13,14,137,139,71,76,H
4.2,4,2,4,17,11,147,137,80,75,3.4,1.91,3,5,2,13,12,187,99,102,60,H
2.5,1,4,5,8,20,106,136,58,75,3.25,2.88,3,3,4,12,14,102,133,57,71,A
1.57,4,3,3,14,18,123,163,63,99,3.75,6.5,1,5,4,13,21,95,177,56,111,H
2.1,5,1,4,17,19,117,125,63,75,3.4,3.5,6,1,3,16,11,95,152,58,78,D
2.88,5,3,2,19,11,154,112,85,60,3.4,2.4,7,1,2,26,12,138,117,86,61,A
2.5,2,5,3,11,12,132,116,74,60,3.25,2.88,5,3,2,19,13,135,157,74,90,H
2.5,2,2,6,7,17,108,156,60,81,3.25,2.88,1,3,6,11,15,138,113,75,59,H
1.4,3,4,3,12,12,180,102,98,61,4.5,8.5,3,3,4,9,10,89,106,38,52,H
2.88,3,5,2,10,9,100,128,51,72,3.25,2.5,4,3,3,18,14,153,110,86,61,H
3.8,5,2,3,14,10,85,159,51,81,3.4,2.0,2,4,4,10,12,162,88,87,51,H
2.38,1,4,5,11,24,85,184,50,116,3.3,3.0,3,3,4,14,22,108,185,64,98,A
1.29,7,1,2,24,13,130,122,79,62,5.5,11.0,4,2,4,15,9,152,129,83,70,H
1.83,4,2,4,11,13,126,132,62,74,3.6,4.33,1,3,6,8,22,105,130,56,73,D
6.0,4,3,3,14,13,110,134,61,73,3.75,1.62,7,1,2,16,4,171,91,97,53,H
1.44,5,2,3,22,13,159,96,95,49,4.33,7.5,5,2,3,16,17,120,118,64,73,H
1.73,2,3,5,10,13,153,79,82,42,3.4,5.5,4,4,2,10,8,100,137,53,73,H
1.83,5,2,3,18,13,131,152,69,83,3.5,4.5,5,2,3,14,12,111,140,62,79,A
2.75,1,4,5,9,18,114,126,60,70,3.3,2.6,4,1,5,15,11,151,131,83,70,D
1.8,4,2,4,15,19,113,135,60,83,3.6,4.5,4,3,3,12,12,131,131,64,75,H
9.0,1,3,6,10,25,93,173,53,107,5.0,1.33,7,1,2,21,13,133,119,79,60,A
2.4,4,2,4,15,21,115,171,70,92,3.4,2.88,6,1,3,14,9,79,159,44,83,H
3.0,3,4,3,9,11,92,142,48,81,3.4,2.3,6,1,3,23,13,157,95,91,48,A
1.91,7,0,3,16,5,171,92,101,55,3.6,4.0,4,3,3,12,11,177,101,94,58,H
5.0,1,2,7,11,16,143,117,79,62,3.6,1.73,3,2,5,12,12,140,79,79,43,H
1.4,4,2,4,17,14,162,105,88,58,4.5,8.5,3,2,5,9,11,90,117,39,59,D
1.33,6,1,3,23,13,153,96,92,47,5.0,10.0,3,4,3,12,12,141,114,78,59,H
2.4,3,2,5,9,16,115,161,64,85,3.4,2.9,4,2,4,14,19,121,147,74,79,H
1.83,4,3,3,12,10,167,109,94,59,3.6,4.33,3,3,4,17,15,166,105,92,58,D
1.29,2,2,6,11,14,143,84,83,46,5.5,11.0,1,4,5,8,17,124,122,60,69,A
1.73,4,2,4,11,12,125,135,60,79,3.75,4.75,1,2,7,9,29,92,182,51,116,H
6.0,3,2,5,8,10,86,131,38,71,3.75,1.62,8,0,2,18,5,166,90,100,55,D
2.0,5,1,4,13,11,73,150,39,81,3.4,3.8,2,2,6,14,17,147,119,81,66,H
2.2,6,1,3,16,11,107,142,61,79,3.25,3.4,3,4,3,8,10,89,142,46,82,A
2.3,4,2,4,16,11,149,138,83,68,3.4,3.1,5,2,3,15,16,123,132,68,81,A
1.22,8,1,1,24,10,129,116,84,58,6.0,15.0,5,1,4,17,15,134,144,70,81,H
4.5,2,4,4,9,14,132,118,71,66,3.5,1.83,3,4,3,10,9,162,119,89,61,A
1.83,4,4,2,10,8,93,138,50,78,3.5,4.5,4,2,4,17,13,155,128,87,61,H
1.7,4,1,5,15,15,118,146,66,87,3.75,5.0,4,2,4,11,12,127,136,65,79,H
1.22,7,1,2,16,6,172,82,103,48,6.5,12.0,5,1,4,12,11,78,140,38,77,D
5.5,2,2,6,14,18,148,121,81,68,4.2,1.57,7,1,2,25,11,156,78,94,41,H
2.63,2,4,4,9,14,110,124,55,69,3.25,2.75,2,3,5,7,10,88,133,38,75,H
2.3,1,2,7,9,29,93,182,52,117,3.4,3.1,4,1,5,10,16,114,163,61,84,A
2.88,5,2,3,15,17,123,140,69,81,3.4,2.4,2,2,6,12,13,137,80,82,43,H
1.4,2,4,4,15,15,171,104,92,59,4.5,8.5,5,1,4,14,13,109,147,60,85,H
9.0,4,2,4,14,19,117,151,71,82,4.75,1.36,9,1,0,25,7,142,111,94,56,A
2.4,4,1,5,12,14,111,148,62,86,3.4,2.88,5,2,3,16,17,125,134,72,78,A
2.6,4,1,5,11,17,121,167,65,88,3.3,2.75,5,1,4,16,13,115,147,68,84,A
1.25,3,4,3,13,11,153,119,88,62,6.0,12.0,3,4,3,11,13,116,118,62,63,H
1.44,2,1,7,12,15,133,88,83,49,4.33,7.5,2,4,4,11,16,131,122,74,71,D
3.0,3,2,5,10,13,136,134,69,80,3.3,2.4,5,3,2,11,7,102,130,55,72,D
1.57,2,2,6,7,12,91,133,39,81,4.0,6.0,1,1,8,10,31,102,179,57,118,H
3.3,5,2,3,15,13,77,138,38,77,3.4,2.2,3,3,4,17,15,164,110,92,63,D
1.91,4,2,4,16,13,148,137,84,66,3.6,4.0,3,2,5,11,20,113,148,66,81,H
2.4,7,1,2,24,10,155,79,92,44,3.4,2.88,6,2,2,18,9,179,83,105,48,H
1.17,9,1,0,24,7,137,111,91,57,7.5,15.0,3,2,5,16,18,143,125,80,71,H
2.2,2,4,4,11,16,119,136,66,72,3.3,3.4,3,2,5,8,11,95,127,42,80,D
1.83,5,3,2,12,8,96,130,52,75,3.5,4.5,4,3,3,13,13,82,142,45,81,H
3.5,5,1,4,14,11,116,145,69,82,3.4,2.1,4,3,3,15,12,153,127,89,66,D
1.53,6,2,2,16,12,115,143,67,84,4.2,6.0,4,1,5,11,17,123,159,67,87,H
1.29,3,4,3,15,12,167,109,93,65,5.5,11.0,3,2,5,12,15,145,124,77,76,A
3.5,3,1,6,10,22,115,142,68,79,3.4,2.1,2,2,6,12,13,143,78,80,44,A
1.25,5,2,3,15,8,173,83,100,48,5.5,13.0,4,2,4,17,12,142,143,84,73,H
2.1,2,2,6,13,19,136,140,79,81,3.4,3.5,4,1,5,12,14,119,146,71,88,H
9.0,3,4,3,11,12,120,121,65,65,4.75,1.36,9,1,0,24,6,152,108,100,58,H
7.0,1,1,8,9,30,98,182,53,119,4.5,1.44,8,1,1,24,8,155,77,93,41,A
6.0,4,2,4,14,13,145,127,79,79,4.2,1.53,6,2,2,19,7,173,78,101,45,A
1.5,3,3,4,10,17,75,152,39,89,4.2,6.5,1,1,8,9,30,102,169,58,112,D
1.91,4,0,6,11,16,121,142,72,86,3.5,4.0,3,1,6,12,23,102,149,60,86,H
2.1,4,1,5,16,15,131,147,74,79,3.4,3.5,3,1,6,14,17,149,126,84,72,H
1.22,8,1,1,22,7,149,111,96,63,6.5,13.0,1,5,4,9,15,115,130,64,66,H
1.25,9,0,1,27,8,149,72,93,39,6.0,12.0,4,4,2,11,9,121,109,67,55,A
2.0,8,0,2,21,9,147,81,90,43,3.6,3.6,4,3,3,15,12,145,131,83,70,D
2.3,1,4,5,7,17,102,151,53,79,3.3,3.2,2,4,4,9,17,86,155,43,91,D
2.1,3,1,6,11,19,106,145,59,83,3.4,3.5,3,2,5,13,19,139,139,78,90,H
2.2,3,1,6,8,18,117,156,65,83,3.3,3.4,4,0,6,12,15,122,131,72,77,D
1.91,5,1,4,14,11,114,142,72,75,3.6,4.0,5,3,2,12,9,131,119,73,59,H
1.67,6,2,2,16,12,114,129,66,78,3.75,5.5,3,3,4,9,10,94,123,42,76,H
4.0,3,1,6,13,16,152,127,82,76,3.6,1.91,2,4,4,13,13,160,111,89,65,H
1.44,2,2,6,12,15,136,83,78,47,4.33,7.5,5,1,4,16,13,128,148,73,77,A
1.3,9,0,1,23,4,159,102,102,57,5.0,11.0,5,3,2,15,8,109,116,60,64,D
12.0,0,2,8,7,29,100,171,60,110,6.5,1.22,6,2,2,22,8,179,83,108,45,A
1.91,1,5,4,6,15,101,145,52,76,3.5,4.0,3,1,6,9,19,110,160,62,88,A
1.83,5,3,2,18,11,118,134,66,74,3.5,4.5,6,1,3,16,9,118,135,73,70,H
3.8,2,2,6,10,19,133,132,72,87,3.4,2.0,2,1,7,12,16,149,83,80,45,A
4.33,3,3,4,9,12,92,135,38,85,3.6,1.83,7,1,2,19,8,150,86,90,45,D
2.0,2,5,3,8,15,88,157,43,90,3.5,3.75,4,1,5,11,18,112,155,67,85,D
1.53,4,1,5,11,13,126,120,75,71,4.0,6.5,0,2,8,6,26,97,162,56,103,D
2.1,5,1,4,12,12,111,166,61,81,3.4,3.5,1,5,4,7,16,109,140,53,77,D
2.8,4,3,3,11,10,130,121,72,60,3.4,2.5,6,2,2,17,11,114,123,69,72,H
1.4,4,3,3,12,9,139,130,80,68,4.5,8.5,4,1,5,12,13,139,137,74,79,H
1.36,2,3,5,13,14,168,108,91,60,5.0,8.0,3,1,6,10,17,108,132,60,75,H
2.1,6,2,2,23,8,179,81,107,44,3.5,3.4,8,1,1,25,7,168,110,107,61,H
1.62,3,1,6,14,14,155,80,83,42,4.0,5.5,5,1,4,14,12,113,134,74,73,A
2.75,3,4,3,9,11,86,141,38,91,3.25,2.6,5,3,2,20,11,119,132,66,72,D
4.0,4,2,4,12,18,115,157,68,85,3.6,1.91,2,3,5,10,14,169,101,90,57,A
1.5,5,3,2,18,8,156,131,91,68,4.33,6.5,6,2,2,17,10,118,115,69,71,A
1.22,6,2,2,15,7,146,84,87,45,6.5,12.0,2,2,6,9,20,125,136,68,87,D
4.2,1,5,4,7,16,107,139,55,78,3.75,1.83,3,3,4,12,10,174,94,96,52,D
2.0,4,2,4,13,19,121,145,75,79,3.5,3.75,4,2,4,8,12,106,164,55,82,D
1.83,5,1,4,14,12,113,135,75,70,3.6,4.33,2,6,2,10,13,90,155,45,86,H
1.17,7,1,2,23,7,161,106,100,59,7.0,17.0,4,2,4,15,15,125,126,77,74,H
5.0,7,1,2,17,8,117,125,67,71,4.0,1.67,6,2,2,21,8,171,83,99,44,A
1.83,4,1,5,13,18,133,155,73,94,3.75,4.2,2,5,3,8,12,87,141,37,89,H
5.0,0,2,8,8,28,105,159,59,103,3.75,1.7,5,3,2,20,11,122,120,65,67,D
2.4,3,1,6,10,16,106,131,58,70,3.5,2.88,5,2,3,15,10,126,122,74,60,A
2.1,3,1,6,13,13,161,77,84,39,3.5,3.4,4,3,3,15,10,148,135,81,73,H
1.3,4,3,3,16,13,144,139,80,75,5.5,10.0,3,0,7,9,16,103,133,56,67,H
2.2,4,4,2,19,11,131,106,70,59,3.5,3.2,7,0,3,16,9,107,137,64,77,H
1.13,6,2,2,21,8,167,89,101,48,9.0,19.0,5,0,5,13,17,132,155,75,90,H
2.2,2,3,5,12,22,130,145,69,93,3.4,3.25,1,5,4,7,16,94,145,45,79,H
2.38,1,5,4,7,13,84,155,31,96,3.5,2.88,4,3,3,15,19,124,139,76,82,D
7.0,2,5,3,10,14,95,151,46,89,4.5,1.44,7,1,2,22,6,181,101,113,59,A
3.4,3,2,5,13,17,126,138,78,84,3.5,2.1,4,1,5,17,13,175,80,92,43,H
1.4,3,4,3,12,8,177,92,97,49,4.5,8.5,5,1,4,11,13,108,139,71,74,H
5.0,3,3,4,9,14,104,162,57,82,4.0,1.67,5,3,2,16,9,156,84,93,47,A
1.57,6,2,2,16,8,131,122,75,59,4.0,6.0,0,3,7,8,23,104,152,57,94,H
1.4,5,3,2,17,10,147,91,88,52,4.5,8.5,1,5,4,9,15,95,159,50,93,D
1.8,5,1,4,11,14,113,135,77,75,3.6,4.5,3,2,5,13,21,138,136,75,89,H
2.5,7,0,3,16,10,113,133,66,75,3.4,2.75,4,4,2,14,7,171,93,97,51,H
2.0,5,0,5,14,18,118,179,67,107,3.4,3.8,3,2,5,13,17,131,134,81,80,A
4.2,3,3,4,11,15,110,154,62,81,3.5,1.91,3,1,6,14,14,174,88,91,48,H
2.2,1,2,7,10,21,131,174,80,100,3.3,3.4,0,5,5,6,18,84,161,42,90,H
6.0,7,1,2,18,9,127,119,76,60,3.75,1.62,4,3,3,17,14,141,139,75,77,A
4.33,5,4,1,22,9,143,102,78,54,3.6,1.83,7,1,2,21,6,178,101,113,61,H
